price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,latitude,longitude,isZillowOwned,variableData,badgeInfo,pgapt,sgapt,zestimate,info3String,brokerName
384900,384900,"6808 Wentworth Dr, Austin, TX 78724",6808 Wentworth Dr,Austin,TX,78724,,0,1826,30.29502,-97.63045,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$15,000 (Nov 7)'}",,ForSale,For Sale (Broker),376532,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
440000,440000,"11508 Gossamer Dr, Austin, TX 78754",11508 Gossamer Dr,Austin,TX,78754,3,2,1799,30.375725,-97.65084,FALSE,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",,ForSale,For Sale (Broker),431500,,"Compass RE Texas, LLC"
449000,449000,"11023 Watchful Fox Dr, Austin, TX 78748",11023 Watchful Fox Dr,Austin,TX,78748,4,2,2062,30.150778,-97.81588,FALSE,"{'type': 'DAYS_ON', 'text': '2 days on Zillow'}",,ForSale,For Sale (Broker),440200,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Floyd Real Estate, L.L.C."
365000,365000,"3806 Southridge Dr UNIT 3, Austin, TX 78704",3806 Southridge Dr UNIT 3,Austin,TX,78704,1,1,866,30.231215,-97.7776,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 2-4pm'}",,ForSale,For Sale (Broker),356135,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,MoveGroove
383000,383000,"12914 Margit Dr, Austin, TX 78729",12914 Margit Dr,Austin,TX,78729,3,3,1239,30.446434,-97.76019,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),374100,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
486900,486900,"11515 Easy St, Austin, TX 78748",11515 Easy St,Austin,TX,78748,3,2,1340,30.151669,-97.831894,FALSE,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",,ForSale,For Sale (Broker),477900,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
342000,342000,"6613 Ferrystone Pass, Del Valle, TX 78617",6613 Ferrystone Pass,Del Valle,TX,78617,3,3,1705,30.161964,-97.63562,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),332880,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
474990,474990,"11801 Copperstone Ave, Austin, TX 78748",11801 Copperstone Ave,Austin,TX,78748,4,3,2334,30.141275,-97.82708,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: M: 2:00 PM-6:00 P...'}",,ForSale,New Construction,465748,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Meritage Homes Realty
297000,297000,"4528 Secure Ln, Austin, TX 78725",4528 Secure Ln,Austin,TX,78725,2,2,1010,30.236088,-97.5706,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),287718,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
349700,349700,"11309 Church Canyon Dr, Austin, TX 78754",11309 Church Canyon Dr,Austin,TX,78754,3,2,1268,30.359793,-97.63865,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$25,300 (Nov 10)'}",,ForSale,For Sale (Broker),340300,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
346000,346000,"11941 Gaelic Dr, Austin, TX 78754",11941 Gaelic Dr,Austin,TX,78754,3,2,1915,30.360453,-97.615105,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),336461,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
427000,427000,"7203 Bennett Ave, Austin, TX 78752",7203 Bennett Ave,Austin,TX,78752,4,2,1642,30.33117,-97.69998,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$5,000 (Nov 11)'}",,ForSale,For Sale (Broker),417300,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,The Listing Firm
349995,349995,"6024 Signal Point, Austin, TX 78724",6024 Signal Point,Austin,TX,78724,3,2,1320,30.291254,-97.6458,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$19,005 (Nov 11)'}",,ForSale,For Sale (Broker),339800,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Keller Williams, LLC"
625000,625000,"608 Fairfield Ln, Austin, TX 78751",608 Fairfield Ln,Austin,TX,78751,3,2,1210,30.310715,-97.72015,FALSE,"{'type': 'DAYS_ON', 'text': '14 days on Zillow'}",,ForSale,For Sale (Broker),614600,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Dan Dan the Real Estate Man
544900,544900,"3505 Bankside St, Austin, TX 78748",3505 Bankside St,Austin,TX,78748,3,2,2046,30.170559,-97.84759,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$10,000 (Oct 29)'}",,ForSale,For Sale (Broker),534400,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,ListingSpark
499900,499900,"8308 Spring Valley Dr, Austin, TX 78736",8308 Spring Valley Dr,Austin,TX,78736,3,2,1408,30.23991,-97.89511,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),489300,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Orchard Brokerage
609000,609000,"(undisclosed Address), Austin, TX 78722",(undisclosed Address),Austin,TX,78722,3,2,1204,,,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),598300,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,4M Realty Company
459999,459999,"14513 Mowsbury Dr, Austin, TX 78717",14513 Mowsbury Dr,Austin,TX,78717,3,3,2044,30.495798,-97.78222,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$29,001 (Nov 5)'}",,ForSale,For Sale (Broker),449203,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
550000,550000,"4804 Blueberry Trl, Austin, TX 78723",4804 Blueberry Trl,Austin,TX,78723,3,2,1620,30.29521,-97.68607,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$10,000 (Oct 29)'}",,ForSale,For Sale (Broker),539179,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Sprout Realty
380000,380000,"1112 Warrington Dr, Austin, TX 78753",1112 Warrington Dr,Austin,TX,78753,3,2,1276,30.362818,-97.67632,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),369142,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
695000,695000,"8003 Castle Peake Trl, Austin, TX 78726",8003 Castle Peake Trl,Austin,TX,78726,4,3,3016,30.422737,-97.86203,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Oct 13)'}",,ForSale,For Sale (Broker),684093,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Advantage Austin Properties
474999,474999,"12324 Copperfield Dr, Austin, TX 78753",12324 Copperfield Dr,Austin,TX,78753,5,4,2702,30.394714,-97.661125,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$24,501 (Oct 4)'}",,ForSale,For Sale (Broker),463931,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Rivet Real Estate
430000,430000,"902 Acorn Oaks Dr, Austin, TX 78745",902 Acorn Oaks Dr,Austin,TX,78745,4,2,1495,30.19457,-97.794136,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Oct 25)'}",,ForSale,For Sale (Broker),418700,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Platinum Realty-Austin
346000,346000,"5413 Walnut Grove Dr, Austin, TX 78744",5413 Walnut Grove Dr,Austin,TX,78744,3,2,1451,30.190653,-97.73824,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),334116,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
395000,395000,"3908 Alexandria Dr, Austin, TX 78749",3908 Alexandria Dr,Austin,TX,78749,2,2,1533,30.202354,-97.84515,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Nov 12)'}",,ForSale,For Sale (Broker),382900,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Bryan Bjerke
914999,914999,"4632 Moose Dr, Austin, TX 78749",4632 Moose Dr,Austin,TX,78749,5,3,3136,30.206306,-97.85589,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),902785,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Carpenter & Associates
499000,499000,"2410 Wilma Rudolph Rd, Austin, TX 78748",2410 Wilma Rudolph Rd,Austin,TX,78748,3,3,1909,30.155136,-97.842415,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),486472,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Orchard Brokerage
550000,550000,"2002 E 7th St APT 248, Austin, TX 78702",2002 E 7th St APT 248,Austin,TX,78702,2,2,1162,30.262154,-97.72039,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$65,000 (Oct 19)'}",,ForSale,For Sale (Broker),537300,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
429900,429900,"11938 Rosethorn Dr, Austin, TX 78758",11938 Rosethorn Dr,Austin,TX,78758,4,2,1500,30.400602,-97.7,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$43,600 (Nov 11)'}",,ForSale,For Sale (Broker),417200,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
425000,425000,"507 Sabine St APT 904, Austin, TX 78701",507 Sabine St APT 904,Austin,TX,78701,1,1,728,30.26525,-97.73629,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$30,000 (Oct 12)'}",,ForSale,For Sale (Broker),412121,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
383000,383000,"10606 Watchful Fox Dr, Austin, TX 78748",10606 Watchful Fox Dr,Austin,TX,78748,3,3,1092,30.157402,-97.81531,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),370089,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
499000,499000,"11613 Harpster Bnd, Austin, TX 78717",11613 Harpster Bnd,Austin,TX,78717,3,3,2022,30.48969,-97.79884,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$36,000 (Nov 9)'}",,ForSale,For Sale (Broker),486000,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Chad Realty Group
664500,664500,"6810 Lexington Rd #A, Austin, TX 78757",6810 Lexington Rd #A,Austin,TX,78757,3,3,1201,30.350254,-97.74743,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$500 (Nov 1)'}",,ForSale,For Sale (Broker),651440,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Listing Results, LLC"
490000,490000,"5308 Robinsdale Ln, Austin, TX 78723",5308 Robinsdale Ln,Austin,TX,78723,3,2,1140,30.3035,-97.687035,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$35,000 (Nov 9)'}",,ForSale,For Sale (Broker),476900,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
695000,695000,"1311 Quail Park Dr, Austin, TX 78758",1311 Quail Park Dr,Austin,TX,78758,5,3,2143,30.36628,-97.708595,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),681600,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
595000,595000,"6917 William Wallace Way, Austin, TX 78754",6917 William Wallace Way,Austin,TX,78754,6,4,3968,30.35059,-97.60906,FALSE,"{'type': 'DAYS_ON', 'text': '8 days on Zillow'}",,ForSale,For Sale (Broker),581600,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
699900,699900,"11501 Knipp Cv, Austin, TX 78739",11501 Knipp Cv,Austin,TX,78739,4,3,3069,30.167358,-97.86866,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$25,100 (Oct 28)'}",,ForSale,For Sale (Broker),686400,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Godina Group Real Estate
495000,495000,"5912 Rubicon Run, Austin, TX 78745",5912 Rubicon Run,Austin,TX,78745,3,2,1285,30.214193,-97.796265,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$10,000 (Nov 3)'}",,ForSale,For Sale (Broker),481400,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
499000,499000,"11606 Elk Park Trl, Austin, TX 78759",11606 Elk Park Trl,Austin,TX,78759,4,2,1380,30.41344,-97.741875,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$26,000 (Nov 14)'}",,ForSale,For Sale (Broker),485390,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Gaston & Sheehan Realty
650000,650000,"2612 Lightfoot Trl, Austin, TX 78745",2612 Lightfoot Trl,Austin,TX,78745,5,3,2501,30.214739,-97.808365,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),636300,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,NBC REALTY INC
479000,479000,"6444 Burnet Rd UNIT 302, Austin, TX 78757",6444 Burnet Rd UNIT 302,Austin,TX,78757,2,2,1200,30.340769,-97.73941,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$11,000 (Nov 14)'}",,ForSale,For Sale (Broker),465048,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Spyglass Realty
473000,473000,"4310 Eskew Dr, Austin, TX 78749",4310 Eskew Dr,Austin,TX,78749,3,2,1814,30.209385,-97.84738,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),458786,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
699900,699900,"1207 Quail Park Dr, Austin, TX 78758",1207 Quail Park Dr,Austin,TX,78758,3,2,2038,30.36518,-97.70647,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$25,000 (Oct 18)'}",,ForSale,For Sale (Broker),685600,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty One Group Prosper
935000,935000,"2404 W 7th St, Austin, TX 78703",2404 W 7th St,Austin,TX,78703,3,2,1318,30.281675,-97.77348,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$140,000 (Sep 29)'}",,ForSale,For Sale (Broker),920700,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Casa Blanca Realty
625000,625000,"1216 Sue Ann Rose Dr, Austin, TX 78717",1216 Sue Ann Rose Dr,Austin,TX,78717,4,4,2652,30.486061,-97.72953,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$11,000 (Nov 8)'}",,ForSale,For Sale (Broker),610694,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Renters Warehouse Texas, LLC"
414000,414000,"3711 Harpers Ferry Ln, Austin, TX 78749",3711 Harpers Ferry Ln,Austin,TX,78749,3,2,1380,30.208952,-97.83776,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),399510,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
499000,499000,"9224 Partridge Cir, Austin, TX 78758",9224 Partridge Cir,Austin,TX,78758,5,3,2171,30.36956,-97.71186,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$51,000 (Oct 27)'}",,ForSale,For Sale (Broker),484400,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
540000,540000,"5506 Ledesma Rd, Austin, TX 78721",5506 Ledesma Rd,Austin,TX,78721,2,3,1523,30.269775,-97.68045,FALSE,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",,ForSale,For Sale (Broker),525300,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,The Real Estate Stop
346000,346000,"3421 Savage Springs Dr, Austin, TX 78754",3421 Savage Springs Dr,Austin,TX,78754,3,2,1424,30.360956,-97.639435,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),331222,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
625000,625000,"15013 General Williamson Dr, Austin, TX 78734",15013 General Williamson Dr,Austin,TX,78734,3,2,1664,30.388638,-97.93004,FALSE,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",,ForSale,For Sale (Broker),610200,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
550000,550000,"6702 Bryn Mawr Dr, Austin, TX 78723",6702 Bryn Mawr Dr,Austin,TX,78723,3,3,1486,30.313457,-97.671814,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$15,000 (Nov 10)'}",,ForSale,For Sale (Broker),535000,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
799900,799900,"12300 Fairway Cv, Austin, TX 78732",12300 Fairway Cv,Austin,TX,78732,4,3,2052,30.363853,-97.89345,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 12am-3pm'}",,ForSale,For Sale (Broker),784700,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
700000,700000,"3409 Eldorado Trl, Austin, TX 78739",3409 Eldorado Trl,Austin,TX,78739,3,2,2206,30.162693,-97.862404,FALSE,"{'type': 'DAYS_ON', 'text': '7 days on Zillow'}",,ForSale,For Sale (Broker),684800,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,The Davis Company
396000,396000,"13207 Lamplight Village Ave, Austin, TX 78727",13207 Lamplight Village Ave,Austin,TX,78727,4,2,1520,30.425528,-97.69022,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),380549,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
375000,375000,"9404 Longvale Dr, Austin, TX 78729",9404 Longvale Dr,Austin,TX,78729,3,2,1226,30.455334,-97.78301,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$24,000 (Nov 10)'}",,ForSale,For Sale (Broker),359500,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Spyglass Realty
499000,499000,"15014 Iowa St, Austin, TX 78734",15014 Iowa St,Austin,TX,78734,7,6,4500,30.394299,-97.92513,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$70,000 (Sep 26)'}",,ForSale,For Sale (Broker),483400,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Ruzicka Real Estate
445000,445000,"13517 Dulles Ave, Austin, TX 78729",13517 Dulles Ave,Austin,TX,78729,4,3,2020,30.45987,-97.75827,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$10,000 (Nov 7)'}",,ForSale,For Sale (Broker),429400,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"eXp Realty, LLC"
464000,464000,"7810 Finch Trl, Austin, TX 78745",7810 Finch Trl,Austin,TX,78745,3,2,1521,30.199842,-97.825066,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",,ForSale,For Sale (Broker),448359,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Opendoor Brokerage, LLC"
